"rq_dist"	"bp_dist"	"t_start_dist"	"t_run_dist"	"b_div"	"mean_SSR_day5"	"mean_SSR_day6"	"mean_SSR_day7"	"mean_SSR_day8"	"total_SSR"	"mean_SSR_day5_exsmall"	"mean_SSR_day6_exsmall"	"mean_SSR_day7_exsmall"	"mean_SSR_day8_exsmall"	"total_SSR_exsmall"
"3718"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 2, shape2 = 3)"	"rlnorm(families, meanlog = 1.5, sdlog = 0.2)"	"3"	"sample(c(2,3,4), families, replace = TRUE)"	8920.6605777864	15629.5822019117	6330.42957879722	2064.19299464798	32944.8653531433	6470.02646266592	14189.8063052002	6327.95068932351	2058.73910088416	29046.5225580738
"3719"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 2, shape2 = 3)"	"rlnorm(families, meanlog = 1.5, sdlog = 0.2)"	"3"	"rep(3, families)"	22008.6408733529	25922.1322805693	8062.4498217122	4423.24764200903	60416.4706176434	19220.8158715329	24738.9130173135	8059.97093223849	4417.79374824521	56437.4935693301
"3720"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 2, shape2 = 3)"	"rlnorm(families, meanlog = 1.5, sdlog = 0.2)"	"3"	"sample(c(2,3), families, replace = TRUE)"	13622.1827452741	19832.4437645756	11900.1245855449	3652.26725901043	49007.018354405	10918.9402557694	18318.4374011624	11897.6456960712	3646.81336524661	44781.8367182496
"3721"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 2, shape2 = 3)"	"rlnorm(families, meanlog = 1.5, sdlog = 0.2)"	"rlnorm(1, meanlog = 0.5, sdlog = 0.4)"	"sample(c(1,2,3,4), families, replace = TRUE)"	6361.04235118542	11818.7113314345	18341.5805009745	14730.5908227657	51251.9250063601	6072.64838384819	10037.0944541252	11283.6834828458	7529.81838626483	34923.244707084
"3722"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 2, shape2 = 3)"	"rlnorm(families, meanlog = 1.5, sdlog = 0.2)"	"rlnorm(1, meanlog = 0.5, sdlog = 0.4)"	"sample(c(2,3,4), families, replace = TRUE)"	8004.61131670266	16466.7049077324	15096.7383957113	10463.9204584499	50031.9750785963	5310.72966463636	14943.6985443192	15094.2595062376	10458.4665646861	45807.1542798793
"3723"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 2, shape2 = 3)"	"rlnorm(families, meanlog = 1.5, sdlog = 0.2)"	"rlnorm(1, meanlog = 0.5, sdlog = 0.4)"	"rep(3, families)"	21736.3440753234	31736.9518925252	25440.3009238265	21316.3212057643	100229.918097439	18863.2973986265	30103.3498290597	25437.8220343528	21310.8673120005	95715.3365740394
"3724"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 2, shape2 = 3)"	"rlnorm(families, meanlog = 1.5, sdlog = 0.2)"	"rlnorm(1, meanlog = 0.5, sdlog = 0.4)"	"sample(c(2,3), families, replace = TRUE)"	14602.3933364071	25485.8653691902	27420.2240007495	20869.501145045	88377.9838513918	11890.1508469024	24142.5025558557	27417.7451112758	20864.0472512812	84314.4457653151
"3725"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 2, shape2 = 3)"	"rlnorm(families, meanlog = 1.5, sdlog = 0.2)"	"rlnorm(1, meanlog = 0.7, sdlog = 0.4)"	"sample(c(1,2,3,4), families, replace = TRUE)"	6392.21476497852	11682.0595223102	16249.0323678211	11500.3426910515	45823.6493461614	6074.17670897134	9525.36451180744	8511.30539017822	3773.83543437319	27884.6820453302
"3726"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 2, shape2 = 3)"	"rlnorm(families, meanlog = 1.5, sdlog = 0.2)"	"rlnorm(1, meanlog = 0.7, sdlog = 0.4)"	"sample(c(2,3,4), families, replace = TRUE)"	9313.22461719527	16731.1535181152	12824.4914321485	6135.93633887965	45004.8059063386	6765.50798975952	15214.147154702	12822.0125426748	6130.48244511583	40932.1501322522
"3727"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 2, shape2 = 3)"	"rlnorm(families, meanlog = 1.5, sdlog = 0.2)"	"rlnorm(1, meanlog = 0.7, sdlog = 0.4)"	"rep(3, families)"	19974.8305285253	29003.7644252992	17784.2134294495	10985.6472216447	77748.4556049188	17676.7222754738	27794.9103953942	17781.7345399758	10980.1933278809	74233.5605387247
"3728"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 2, shape2 = 3)"	"rlnorm(families, meanlog = 1.5, sdlog = 0.2)"	"rlnorm(1, meanlog = 0.7, sdlog = 0.4)"	"sample(c(2,3), families, replace = TRUE)"	14429.9659965056	22933.8205343711	19793.1931865345	11926.5545079595	69083.5342253707	12372.4661178383	21353.7663209317	19790.7142970608	11921.1006141957	65438.0473500266
"3729"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 2, shape2 = 3)"	"rlnorm(families, meanlog = 1.5, sdlog = 0.2)"	"runif(1, min = 1, max = 4)"	"sample(c(1,2,3,4), families, replace = TRUE)"	7110.92658763862	11789.6257257712	13999.9041626929	8610.26048647423	41510.7169625769	6891.44518187774	10265.0479150586	7613.98600196409	2307.05215553152	27077.531254432
"3730"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 2, shape2 = 3)"	"rlnorm(families, meanlog = 1.5, sdlog = 0.2)"	"runif(1, min = 1, max = 4)"	"sample(c(2,3,4), families, replace = TRUE)"	9099.24185857458	15661.5074772132	9969.25593957095	3053.16333561015	37783.1686109689	6365.63853163144	14219.2315805017	9966.77705009724	3047.70944184633	33599.3566040767
"3731"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 2, shape2 = 3)"	"rlnorm(families, meanlog = 1.5, sdlog = 0.2)"	"runif(1, min = 1, max = 4)"	"rep(3, families)"	19975.0214152248	27803.2844829814	14676.7656111859	6929.18598857606	69384.2574979682	18141.6299109418	26285.2781195683	14674.2867217122	6923.73209481223	66024.9268470345
"3732"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 2, shape2 = 3)"	"rlnorm(families, meanlog = 1.5, sdlog = 0.2)"	"runif(1, min = 1, max = 4)"	"sample(c(2,3), families, replace = TRUE)"	13881.2381639933	22439.5040687182	17199.1396552705	7716.11079007068	61235.9926780527	11728.2949355723	20945.3629386559	17196.6607657968	7710.65689630686	57580.9755363318
"3733"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 2, shape2 = 3)"	"rlnorm(families, meanlog = 1.5, sdlog = 0.2)"	"runif(1, min = 1, max = 3)"	"sample(c(1,2,3,4), families, replace = TRUE)"	6871.74062704749	11679.5752538257	16853.0121249061	12435.589655087	47839.9176608663	6565.98089616346	9709.1976266475	9709.83845360602	5312.65257589584	31297.6695523128
"3734"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 2, shape2 = 3)"	"rlnorm(families, meanlog = 1.5, sdlog = 0.2)"	"runif(1, min = 1, max = 3)"	"sample(c(2,3,4), families, replace = TRUE)"	7864.59407532335	15951.4606759547	12198.9687150995	7347.5535738166	43362.5770401942	6073.42424591715	14514.6847792432	12196.4898256258	7342.09968005278	40126.6985308389
"3735"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 2, shape2 = 3)"	"rlnorm(families, meanlog = 1.5, sdlog = 0.2)"	"runif(1, min = 1, max = 3)"	"rep(3, families)"	20068.5152575894	28830.7526266626	18619.2678603987	14375.4683332748	81894.0040779254	17633.7419799073	27472.8898133282	18616.788970925	14370.014439511	78093.4352036714
"3736"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 2, shape2 = 3)"	"rlnorm(families, meanlog = 1.5, sdlog = 0.2)"	"runif(1, min = 1, max = 3)"	"sample(c(2,3), families, replace = TRUE)"	13806.0054053726	22300.1582375698	20754.5490119956	14087.0456336017	70947.7582885398	11258.2887779369	20940.1128075599	20752.0701225219	14081.5917398379	67032.0634478566
"3737"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 2, shape2 = 3)"	"rlnorm(families, meanlog = 1.5, sdlog = 0.2)"	"runif(1, min = 1.5, max = 4)"	"sample(c(1,2,3,4), families, replace = TRUE)"	7054.88717877163	10725.4374719694	13899.247842405	8427.37678726826	40106.9492804142	6675.62252177922	8815.32937808955	6808.49972216202	1837.00988556422	24136.461507595
"3738"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 2, shape2 = 3)"	"rlnorm(families, meanlog = 1.5, sdlog = 0.2)"	"runif(1, min = 1.5, max = 4)"	"sample(c(2,3,4), families, replace = TRUE)"	8787.83052852532	14839.0293702389	8380.65854865777	1890.74927675915	33898.2677241812	6459.86143803538	13577.5796402815	8378.17965918406	1885.29538299533	30300.9161204963
"3739"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 2, shape2 = 3)"	"rlnorm(families, meanlog = 1.5, sdlog = 0.2)"	"runif(1, min = 1.5, max = 4)"	"rep(3, families)"	22190.3502329588	25483.0808909521	10068.1594483429	4174.86791291048	61916.4584851643	19823.659467592	24095.8528442668	10065.6805588692	4169.41401914666	58154.6068898747
"3740"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 2, shape2 = 3)"	"rlnorm(families, meanlog = 1.5, sdlog = 0.2)"	"runif(1, min = 1.5, max = 4)"	"sample(c(2,3), families, replace = TRUE)"	15066.1618093135	20690.5059040617	14531.0562094765	5843.70607264892	56131.4299955006	12531.4451818777	19279.2778573764	14528.5773200028	5838.2521788851	52177.552538142
"3741"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 2, shape2 = 3)"	"rlnorm(families, meanlog = 1.5, sdlog = 0.2)"	"runif(1, min = 0.5, max = 4)"	"sample(c(1,2,3,4), families, replace = TRUE)"	6828.57067630857	12608.1052748011	17179.0521608935	11387.413452378	48003.1415643811	6533.05848237036	10854.2188641934	9580.21350983634	3696.98851704484	30664.4793734449
"3742"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 2, shape2 = 3)"	"rlnorm(families, meanlog = 1.5, sdlog = 0.2)"	"runif(1, min = 0.5, max = 4)"	"sample(c(2,3,4), families, replace = TRUE)"	8130.52387827902	14976.365893574	11027.2829301243	4001.96272841725	38136.1354303945	5653.4722754738	13537.5899968625	11024.8040406506	3996.50883465343	34212.3751476403
"3743"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 2, shape2 = 3)"	"rlnorm(families, meanlog = 1.5, sdlog = 0.2)"	"runif(1, min = 0.5, max = 4)"	"rep(3, families)"	19660.5817600524	31123.4674929447	17381.2469427198	8625.37211655364	76790.6683122706	17605.0818813851	29732.2394462595	17378.7680532461	8619.91822278982	73336.0076036805
"3744"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 2, shape2 = 3)"	"rlnorm(families, meanlog = 1.5, sdlog = 0.2)"	"runif(1, min = 0.5, max = 4)"	"sample(c(2,3), families, replace = TRUE)"	13644.1581147322	24243.6414572866	19573.8207168989	9665.8658110889	67127.4861000066	11374.9106991191	22841.2307939259	19571.3418274252	9660.41191732508	63447.8952377953
"3745"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1.25, sdlog = 0.2)"	"rnorm(1, mean = 3, sd = 0.2)"	"sample(c(1,2,3,4), families, replace = TRUE)"	2404.26895217064	2976.61812220536	7664.648202279	8127.86534401744	21173.4006206724	2375.41069911912	2312.99639434545	2377.68775635005	2909.46201073937	9975.556860554
"3746"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1.25, sdlog = 0.2)"	"rnorm(1, mean = 3, sd = 0.2)"	"sample(c(2,3,4), families, replace = TRUE)"	10024.8231393628	5651.87585686713	3496.29327650302	3791.55777745976	22964.5500501927	4229.94025576937	3214.69959308693	3493.81438702932	3786.10388369593	14724.5581195816
"3747"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1.25, sdlog = 0.2)"	"rnorm(1, mean = 3, sd = 0.2)"	"rep(3, families)"	24799.3256024169	10986.7315202127	2161.02629494657	5107.16006610992	43054.2434836861	19159.8860685773	8474.50740640628	2158.54740547286	5101.7061723461	34894.6470528025
"3748"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1.25, sdlog = 0.2)"	"rnorm(1, mean = 3, sd = 0.2)"	"sample(c(2,3), families, replace = TRUE)"	11990.5903807421	7037.47798062172	5189.2734834306	3940.1885574691	28157.5304022635	6248.0683345871	4550.43648349071	5186.79459395689	3934.73466370528	19920.03407574
"3749"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1.25, sdlog = 0.2)"	"rlnorm(1, meanlog = 1, sdlog = 0.3)"	"sample(c(1,2,3,4), families, replace = TRUE)"	1570.83052852532	3196.32433615397	9501.31037052012	8796.43248554009	23064.8977207395	1491.74567448858	2110.04634190707	2800.22723003427	1981.07165576506	8383.09090219498
"3750"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1.25, sdlog = 0.2)"	"rlnorm(1, meanlog = 1, sdlog = 0.3)"	"sample(c(2,3,4), families, replace = TRUE)"	10009.9118093135	6230.47050815187	2435.1922868494	1636.71529731029	20312.2899016251	4271.88976315853	3768.11162769627	2432.7133973757	1631.26140354647	12103.976191777
"3751"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1.25, sdlog = 0.2)"	"rlnorm(1, meanlog = 1, sdlog = 0.3)"	"rep(3, families)"	21989.9832378849	10581.9183319589	2569.56228235097	3035.96985125705	38177.4337034518	16401.9045414837	8119.05945150329	2567.08339287727	3030.51595749322	30118.5633433574
"3752"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1.25, sdlog = 0.2)"	"rlnorm(1, meanlog = 1, sdlog = 0.3)"	"sample(c(2,3), families, replace = TRUE)"	12900.4093462593	9385.18353909052	5374.20218338561	3623.65060791281	31283.4456766483	7274.46981241962	6897.14204195951	5371.72329391191	3618.19671414899	23161.53186244
"3753"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1.25, sdlog = 0.2)"	"3"	"sample(c(1,2,3,4), families, replace = TRUE)"	1267.00417384552	2638.53867805224	8730.88999265237	9168.52648367181	21804.9593282219	1165.08434443932	1727.56928370046	2693.67403615212	3131.81208080009	8718.139745092
"3754"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1.25, sdlog = 0.2)"	"3"	"sample(c(2,3,4), families, replace = TRUE)"	9650.41796694897	6059.22745623787	3416.99053246344	4165.92746452188	23292.5634201722	3953.75675823242	3572.18595910686	3414.51164298973	4160.47357075805	15100.9279310871
"3755"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1.25, sdlog = 0.2)"	"3"	"rep(3, families)"	26157.6494940426	11035.1060613768	1807.52809431679	5611.98584845462	44612.2694981908	20114.7407483802	8547.56456424582	1805.04920484308	5606.5319546908	36073.8864721599
"3756"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1.25, sdlog = 0.2)"	"3"	"sample(c(2,3), families, replace = TRUE)"	12625.1876713825	7612.27281544081	3913.88346993532	3557.61989796419	27708.9638547228	6921.02646266592	5149.4139349852	3911.40458046162	3552.16600420037	19534.0109823131
"3757"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1.25, sdlog = 0.2)"	"rlnorm(1, meanlog = 0.5, sdlog = 0.4)"	"sample(c(1,2,3,4), families, replace = TRUE)"	1698.3539275401	6698.30336080001	15161.7261375017	14407.0758764789	37965.4593023207	1556.35158581863	5689.24704982527	7991.55246620161	6769.15094114572	22006.3020429912
"3758"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1.25, sdlog = 0.2)"	"rlnorm(1, meanlog = 0.5, sdlog = 0.4)"	"sample(c(2,3,4), families, replace = TRUE)"	9129.35762212138	11280.0309433905	8806.64831473964	7945.51947759988	37161.5563578514	3466.55725084326	8768.30682958405	8804.16942526593	7940.06558383606	28979.0990895293
"3759"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1.25, sdlog = 0.2)"	"rlnorm(1, meanlog = 0.5, sdlog = 0.4)"	"rep(3, families)"	22922.5756024169	21442.7307336369	13166.917208127	18730.3359185153	76262.5594626962	17362.8577434541	18880.6413864797	13164.4383186532	18724.8820247515	68132.8194733386
"3760"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1.25, sdlog = 0.2)"	"rlnorm(1, meanlog = 0.5, sdlog = 0.4)"	"sample(c(2,3), families, replace = TRUE)"	13623.7320063578	16095.2766172237	17962.5643066425	19015.5538073523	66697.1267375764	7845.34912276444	13583.0525034173	17960.0854171688	19010.0999135885	58398.586956939
"3761"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1.25, sdlog = 0.2)"	"rlnorm(1, meanlog = 0.7, sdlog = 0.4)"	"sample(c(1,2,3,4), families, replace = TRUE)"	1656.33791768788	5265.62192398826	12322.4370011994	11155.4603930599	30399.8572359355	1511.00060059696	3871.44841322327	4472.85892144227	2811.71831620411	12667.0262514666
"3762"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1.25, sdlog = 0.2)"	"rlnorm(1, meanlog = 0.7, sdlog = 0.4)"	"sample(c(2,3,4), families, replace = TRUE)"	9834.02510980611	8851.14276824626	5141.8706494225	2809.42419502164	26636.4627224965	3786.61636414376	6386.78388779066	5139.3917599488	2803.97030125782	18116.762313141
"3763"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1.25, sdlog = 0.2)"	"rlnorm(1, meanlog = 0.7, sdlog = 0.4)"	"rep(3, families)"	23807.917966949	16084.4246245651	6183.13830574279	7625.70537204173	53701.1862692986	18103.2567582324	13597.3831274341	6180.65941626908	7620.25147827791	45501.5507802135
"3764"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1.25, sdlog = 0.2)"	"rlnorm(1, meanlog = 0.7, sdlog = 0.4)"	"sample(c(2,3), families, replace = TRUE)"	12301.326833944	12473.9382585452	11268.5204469934	10196.834517301	46240.6200567835	7081.85651192701	10011.5793780896	11266.0415575196	10191.3806235371	38550.8580710733
"3765"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1.25, sdlog = 0.2)"	"runif(1, min = 1, max = 4)"	"sample(c(1,2,3,4), families, replace = TRUE)"	1697.53742507705	4280.32590930552	10202.7091559452	9162.9280483612	25343.500538689	1593.06094542454	3060.19146513727	3319.81213781654	2033.90864782485	10006.9731962032
"3766"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1.25, sdlog = 0.2)"	"runif(1, min = 1, max = 4)"	"sample(c(2,3,4), families, replace = TRUE)"	9996.22092261399	8263.143685918	3852.50020407837	1867.86114037428	23979.7259529846	3910.45133951321	5823.9674221378	3850.02131460467	1862.40724661046	15446.8473228661
"3767"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1.25, sdlog = 0.2)"	"runif(1, min = 1, max = 4)"	"rep(3, families)"	25014.7258487224	14164.7452852887	2388.46624096546	4132.37398483948	45700.311359816	19615.4513395132	11750.2516381839	2385.98735149175	4126.92009107566	37878.6104202646
"3768"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1.25, sdlog = 0.2)"	"runif(1, min = 1, max = 4)"	"sample(c(2,3), families, replace = TRUE)"	11920.6445679342	9917.58574150269	7543.77359589124	5602.35343369516	34984.3573390233	6095.40084690238	7480.40947772249	7541.29470641753	5596.89953993134	26714.0045709737
"3769"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1.25, sdlog = 0.2)"	"runif(1, min = 1, max = 3)"	"sample(c(1,2,3,4), families, replace = TRUE)"	2112.48077483074	5557.57918670457	13455.2026332282	12062.5261333682	33187.7887281317	2006.86513261666	4504.11857578227	6534.84283957093	4629.93048341569	17675.7570313855
"3770"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1.25, sdlog = 0.2)"	"runif(1, min = 1, max = 3)"	"sample(c(2,3,4), families, replace = TRUE)"	9397.94752359921	9026.1624326406	6149.07622747018	4909.45969245275	29482.6458761627	3394.89961537528	6489.25570215877	6146.59733799648	4904.00579868893	20934.7584542195
"3771"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1.25, sdlog = 0.2)"	"runif(1, min = 1, max = 3)"	"rep(3, families)"	23597.9795433036	16384.6949444392	7306.84050997131	10527.4155541996	57816.9305519138	18086.6225217792	13847.7882139574	7304.3616204976	10521.9616604358	49760.73401667
"3772"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1.25, sdlog = 0.2)"	"runif(1, min = 1, max = 3)"	"sample(c(2,3), families, replace = TRUE)"	12262.3428437963	12555.9073198981	13792.8778469034	13403.0556756382	52014.1836862359	6371.8774478876	10044.1832060917	13790.3989574297	13397.6017818744	43604.0613932833
"3773"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1.25, sdlog = 0.2)"	"runif(1, min = 1.5, max = 4)"	"sample(c(1,2,3,4), families, replace = TRUE)"	2262.72831177655	3635.08180862382	8353.37930889169	7813.57295728227	22064.7623865743	2228.87005872504	2841.8340975442	2425.58890344857	1617.94694768472	9114.24000740252
"3774"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1.25, sdlog = 0.2)"	"runif(1, min = 1.5, max = 4)"	"sample(c(2,3,4), families, replace = TRUE)"	8899.18397680118	6455.92370689335	2906.83488693937	1638.95058455924	19900.8931551931	3006.71858089252	3919.01697641153	2904.35599746566	1633.49669079542	11463.5882455651
"3775"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1.25, sdlog = 0.2)"	"runif(1, min = 1.5, max = 4)"	"rep(3, families)"	23704.5201836977	12341.7640320113	1878.22827425381	2966.98771674046	40891.5002067033	18373.9673493654	9879.40515155573	1875.7493847801	2961.53382297664	33090.6557086779
"3776"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1.25, sdlog = 0.2)"	"runif(1, min = 1.5, max = 4)"	"sample(c(2,3), families, replace = TRUE)"	11063.3970309884	9098.0992443868	6054.17744204508	4042.45665648825	30258.1303739085	5662.12252177922	6659.9229806066	6051.69855257138	4037.00276272443	22410.7468176816
"3777"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1.25, sdlog = 0.2)"	"runif(1, min = 0.5, max = 4)"	"sample(c(1,2,3,4), families, replace = TRUE)"	1513.3354546337	4876.27583064794	12744.8639017842	11694.7505612057	30829.2257482715	1363.38483705016	3193.84157001404	4404.69529121285	3086.51455627884	12048.4362545559
"3778"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1.25, sdlog = 0.2)"	"runif(1, min = 0.5, max = 4)"	"sample(c(2,3,4), families, replace = TRUE)"	9096.33299157951	8312.47706294999	3759.70150862178	2298.00313009871	23466.51469325	3584.97597005508	5825.43556581897	3757.22261914808	2292.54923633489	15460.183391357
"3779"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1.25, sdlog = 0.2)"	"runif(1, min = 0.5, max = 4)"	"rep(3, families)"	25338.8490014317	15620.7899890119	3685.32409071805	5855.89838932337	50500.861470485	19488.7444429615	13157.9311085563	3682.84520124434	5850.44449555955	42179.9652483216
"3780"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1.25, sdlog = 0.2)"	"runif(1, min = 0.5, max = 4)"	"sample(c(2,3), families, replace = TRUE)"	13357.5054053726	13273.6308385137	12356.8753727693	11037.6350777867	50025.6466944423	8060.81340847873	10836.4545747335	12354.3964832956	11032.1811840229	42283.8456505307
"3781"	"rbeta(1, shape1 = 2, shape2 = 1.6)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1, sdlog = 0.4)"	"rnorm(1, mean = 3, sd = 0.2)"	"sample(c(1,2,3,4), families, replace = TRUE)"	2793.35515906719	1432.89683222109	9707.8065468584	9012.59140660501	22946.6499447517	2779.83680749351	702.418654439843	3620.16503930102	2923.21236104297	10025.6328622773
